id,sentence
29171,东方广场的两家星巴克，就距离而言东家比西家近得多\n但有时候还是会来西家，为什么捏？\n因为东家的缺点就是：需要穿过露天的转盘才能到达，而西家则可以一路从室内走过去\n所以寒冬或盛夏时节，当穿套装丝袜的OL不想曝露在外面或冻人或灼人的空气当中时，走远路的西家就成了更好的选择...\n在西家偶从来木有奢望找到过座位，甚至根本就很少关注座位的情形\n不过有时偶尔会好奇一记：抱着Mac专注上网的童鞋们，你们都是几点来占领的座位呢？\n感觉这家店的服务态度不如东边好，其实也在情理之中：通常生意兴隆的程度是跟服务质量成反比的，海底捞之类特地拿服务当卖点的存在除外~\n重复一下咱们总结出的个人体验经验公式：西家的焦糖玛奇朵做得好，东家的豆奶黑樱桃摩卡做得好——通常偶过日子有这两样也就行了\n又想起一件事儿：他们家的绿茶拿铁以及另一种XX拿铁根本是没有咖啡在内的，想喝咖灰的童鞋表点介个\n其实偶是上了经验的当啊：原本“Latte/拿铁”就只是牛奶的意思，咱们偷懒把“Cafe Latte/咖啡拿铁/牛奶咖啡”简化成了“拿铁”\nStarbucks这会儿又把拿铁用回了本义……其实这也不能怪人家不是\n对Starbucks的态度从来不是那截然相反的两种当中的任何一种\n只是想喝咖啡的时候，Starbucks通常是那最触手可及的一家\n但在等人的时候，周围即使有Starbucks也不是你的福音：座位就像曼哈顿的停车位一样难找\n从前周五广发卡半价的时候去得比较勤快，后来交行的活动就不那么给力了……
29200,肯德基，麦当劳，真功夫，味千拉面，必胜客的整合，生意非常好，顾客盈门。味道不错，比我想象中的好不少。吃之前没抱什么希望，总觉得这种餐厅好不到哪里去。吃过以后，觉得味道好，但是服务员素质不怎么样。
29225,打完比赛过去吃饭顺便歇着\n尝了几种新鲜的\n凑合吧……\n不过\n我去的时候正好\n差6分钟过下午茶时间\n点餐的时候\n还剩下4分钟\n必胜客保证3分钟上饮料\n我开玩笑说：我要咖啡 还有1分钟呢\n她说：如果您保证1分钟喝完 我就给您续杯\n我真想说：是你们不能保证3分钟之内上来 我能不能1分钟喝完你管我呢\n然后就没要\n想揍他
29348,在丹东算是比较出名的酒店了，这个名字可以说是从小听到大的。\n上次去吃饭好像还是上学的时候，当时是夏天，不过那时候吃烧烤、涮锅感觉不错，其实口味么也没觉得有什么特色，不过人也是超级多的。
29359,麦克风效果不错！歌也很多很新。触摸屏设计的很到位！但是自助餐就相对来说比较不给力了！不说味道，需要卡券的哪个区域很多菜都补的不及时！没有了就是永远没有了，难道自助餐是只能照顾到第一批的吗？！
29388,这家馄饨的味道我心里有数，基本不吃的，那天馋了去吃了一客小笼，现在8元/4个，可能是过年还是怎么的，感觉皮变厚了，还有没蒸透的感觉。
29399,老公的朋友结婚，我们是开车去的，想不到居然不能免费停车？付了20元！难道是保安私吞的？连发票都没。。。\n大厅有柱子，我不是很喜欢。我喜欢没有柱子的厅。\n菜的味道么也一般，鱼翅羹没有泡发好，硬硬的。\n不过干贝虫草花鸽子汤很好喝哦，干贝好大个，料很足。\n说说服务吧，其他四五星级的服务员都很帅的，服务我们那桌的是一个矮小型，长的又很抱歉的人，上来一碗红豆汤，手指也进去了。。。。很多菜都没吃完就被他撤了。。。。
29402,就我们公司附近，常去的，都成为我们公司的工作餐了，又便宜，盐焗鸡味道真的不错，嫩熟很香，外焦里嫩。鸡蛋挑石头真的好玩，味道也好的
29406,本身我就特喜欢吃三明治，最狠的一次练着3天顿顿吃，也不觉得腻。这个店还算不错，也挺到位的。蔬菜也算很新鲜的~酱基本都吃一遍了，推荐香葱酱，和西南酱
29428,形式像Cold Stone，也是先由有客人挑选雪糕，配料，然后，在一石板上搅拌后交给客人。人气超好，那天，排了长长的一条队。\n雪糕味道不错，香浓而软滑。\n没有座位只能站着吃。
29433,"今天点了一款甜点,现在是点一送一哦~价钱也不贵,服务态度也挺好的，一款一款介绍呢~以后一定会常来的~"
29447,每次去超市总会买一杯3兄弟，买好奶茶再去外面吃烤肉，简直是人生一大美事，一般每个周末都要去，以后尝尝其他饮料
29459,规模很大的一个农家乐休闲庄园，环境非常好。有山有水，有树有花，有鸡有鱼，有吃有喝，还有住。上到山上有大片的荔枝树，山路两边有盛开的桃花，使人感到有一种世外桃源的感觉。但也有感觉到败笔的规划设计，比如两个停车场，全是用水泥浇筑的地面，把地面窒息了，给人的感觉是从城市的“石屎森林”又到了乡村的“石屎森林”。庄园本身标榜是“生态园”，但好像没有从深层次考虑生态的主题，可惜了！庄园的投资应该是巨额的，但似乎并没有请专业的公司来规划设计。
29486,如果没有记错，这里应该是南京最早的一家国际影城，那时惊艳啊，环境什么的都让人难忘，后来有了对手，后来就去的少了，现在的感觉乱了点
29503,朋友介绍来的，传说中的正宗韩料，但是吃下来感觉一般，要的鸡肉拌饭，是用钢盆装的，也就导致了饭冷的快，基本没吃几口就冷了，所以拌饭还是用石锅好，还有鱼饼，味道很淡，至于年糕，炸的太硬了，还点了汤面，面都糊了，不过汤很好喝很鲜，基本属于只去一次就不会再去的店了
29511,上周末在水鸟票务网站上买了特价票，和朋友去了传说中的顺景温泉，人确实很多，但世界最大室内温泉果然名不虚传啊，面积的确非常大，环境也还不错，有日式温泉区，东南亚园林景观，还有漂流河，挺有大店风范的。进入水池的瞬间，我全身的细胞都温暖了起来，真是畅快呀。更衣间和浴室提供的用品也挺齐全的，洗发水是海飞丝的，沐浴露是玉兰油的。休息区还有免费水果和白水，自助餐60一位也很值，食物做的很用心，小点心也很精细，总之是很满意~~\n趁着天气还凉，大家快去享受一下吧~
29550,包房比金桥店小多了，关键是服务真的很差。关于包房必须凑够15人最低消费的说法，里面的服务员自相矛盾，包房时间也想压缩我们的，把他们打扫包房的时间也算在我们包的时间段里面，没见过服务这么差的店
29575,人少清净，味道相当一般，好像有优惠活动，总之打了个什么折，没太在意，菜的种类跟别的日料店有很多不太一样的，随便一吃还凑合吧
29607,目前阶段我弄头发的要求很简单。。。\n在原来的造型基础上修理，保持原来的形状，然后要通过吹风造型即可。。。。\n但是个人感觉对于修剪的功力很重要，对于层次的把控也狠重要。。。。\n这家店离地铁口不远的。。。。\n店铺的装修清新亮丽，给人心情很明快的感觉。。。。\n找了leo给我打理头发，他沟通很细心，修剪很细致。。。。。\n他说我头发发质属于沙发，不容易打理，也不建议近阶段染烫，应该把发质养养好。。。。\n我个人心思比较活络，喜欢尝试不同的发型师，给到自己不同的建议。。。。\n总体来说，虽然店里我家不近，但是是一次很愉快的尝试。。
29623,有点年代的饭店了，老一辈还是蛮喜欢的，但是服务态度，上菜速度已经不能和现在的餐厅比较了。\n 不知道要吃什么的时候会进去吃吃，里面的粉丝煲味道不错，有一点点辣，但这个辣大家也是可以接受的那种，很喜欢他家的腌制的黄瓜味道不错，咸肉冬瓜汤也还可以，口水鸡也是每次必点的，有个炒杏鲍菇的味道也蛮不错的，总的感觉不错，因为是上海人习惯的本帮菜口味，所以蛮受老一辈青睐的。\n 如果是请一些年纪比较大的人来吃，又不是很讲究的话这里不错，但上菜速度有待于提高的。
29666,就去过一次，是中午，点了几个菜上的超慢，都吃完了菜还没上全，味道还可以，有一个好像是炒肝尖不错，店面有点小，人不少。总体来说还可以，必竟是老店嘛 。
29683,朋友请客来的，鱼头吃得很过瘾后来又涮了些肉和菜，总体感觉不错，调料也很特别十足的四川风味，爱吃辣的朋友可以一去。
29684,在亚运村，朋友带我去吃过，说实话，这并不是我第一吃广东菜哦，因为我曾经就在深圳呆过，推荐他家的乌鸡汤，煲的相当的好喝，超级的赞
29686,在你这里花一分钱我都觉得冤，服务巨次，本来要给孩子买个电话，结果你听服务员怎么说，这机子如何如何不好，用得着你说吗？瞧你们那操行！狗屁不通还卖。卖***儿去吧！
29710,从电视里看到的这家店，正好有朋友住在宁夏大厦。晚上几个人就溜着弯儿到这里尝了一次。\n知道这里的特色，就索性给老板个面子，让他推荐自己拿手的做几样。和老板说好只要吃手艺，不想吃排场。\n最后吃完结账时认为老板安排的还行。\n菜色还算是不错，做得也算是用心了，选料都算上乘吧（相对而言）。这里是吃手艺的地方，适合爱吃且会吃的人。
29730,好想食芝士的话，就来这家了，而且可以用点评卡打折。。\n5个人点了两个双人套餐，一个海鲜焗意粉，芝士焗西兰花，再加三份小食（芝士焗鸡翼，鸡中宝，芝士海鲜批）折后261元，鸡扒意粉加茄酱，意粉味道还好，鸡扒可能是倒了汁下去也滑就是没有煎那种香，芝士焗西兰花，真是好多芝士拔开西兰花里面到是没汁的，要叉着西兰花沾芝士汁食。芝士焗鸡中翼也好，有一点点微辣。如果食到饱千万不要喝汤，汤是非常漏，杰到好似米糊般。食完一餐卡路里严重上升了
29736,很喜欢中午的商务套餐，加一杯奶茶只要5块，基本上把这里当作食堂了。东西味道一半，但是比较周围的馆子卫生看起来算是让人放心的，环境也可以，都是卡座，很舒服。
29752,吃过好几次不过都是朋友聚餐，这里环境是很好，也是约会 的好地方，不过价钱太贵了，一分价钱一份货吗，东西很不错，也很新鲜，不过味道一般般吧
29753,上菜的时候还洒了汤，把我桌子上的东西都弄脏了，态度不好，盘子都是重重的放下来，上菜起码等了二十多分钟，古墩店要快的多，结帐的时候用交通银行卡结算的。后来交通银行发信息过来，说第2乐章是特惠商户，咨询是否打过折扣，呵呵，还有打折的我倒是不知道，不过，店家也太没有诚信了，菜的性价比说老实话，还算好，味道也还好，但店家这么不诚信就说不过去
