sentence,label
同样都是吉野家，味道怎么差别那么多，牛肉非常非常老，一点鲜味都没有，海鲜饭里的料也少得可怜，和正大或者置地旁边的不好比，以后再也不要去了,0
COCO终于开到家门口来了。最近喝了很多次了，很爽。现在特价的红豆奶茶味道也很好，就是换过纸杯后好像容量比以前的塑料杯小了很多啊，算不算变相涨价啊。,1
去过一次，感觉不太好。整个大厦只开了这家超市，其他什么都没有，而且店铺都在装修，有很大的味道。超市有点小，所以物品也就没那么全了。,0
我跟老公两人去的 这家店开业时间不长 我们点了一笼猪肉大葱的 ￥32元8个 呵呵 味道还不错 比庆丰包子铺好得有限 比不上价格 驴打滚好吃 酸辣汤好喝,1
"afternoon tea-set has a choice of 10 with coffe/tea 焗肉醬通粉，肉醬不太多，都有芝士, 都大碟: $38 + 10%",0
口味：饺子味道还不错，比较喜欢茴香的。 服务这方面只能给1分，人多的时候上菜慢也就算了，发票打印完不盖章，找错钱就太不应该了，有待改进。,0
单位附近的肯德基，下班路过就去买个蛋挞吃，因为回家路还是很远的。 可以填填肚子，解解馋。也不用吃太饱，回家正好吃晚饭。 而且我每个月都能拿到很多张优惠券的，还是蛮划算的。 毕竟是新鲜出炉的，都是很烫的。 其他地方有便宜的，但是基本上都是冷的。 还有土豆泥我也很喜欢吃。,1
我喜欢星巴克的豆奶 另外喜欢星巴克的杯子 我觉得所有星巴克都是一个味道的 所以没什么过多可以点评的 不过服务员挺冷淡的 没有首都时代广场那家的热情,0
去过好几次了 和朋友都去的工作日中午 服务员总是放几本128的菜单 我们说：“我们吃48的” 她才另外拿48的菜单出来 貌似东西都越来越。。 有时候，我们一起点个6份的东西 他们只上来个4份什么的 可能，再下次，他们家要取消48的自助了,0
中午吃饭，人挺少的，可能因为自己去的早了，就两个女生，没吃多少东西，量购足，点了3个菜没吃完，口味嘛，还可以，没有感觉很好吃，整体还行。环境蛮意外的，不过我认为如果每个桌子都能做到周边环绕着绿色植物就好了。,0
为了用一张优惠券，几个人跑到这里排了一个多小时的队，事后想想真是不值得。 既然呷哺这么火，为什么不多开几家店呢？也许是只有时常排队、保持高座位利用率，才有利可图吧！,0
最爱它的海带丝~和鸭骨架~~他的鸭骨架是吃过所有这类店最好吃的了。。最入味~~超级喜欢~海带丝也是。。给力~每周都会买~~。。白味鸡。。有点坑爹。。比较适合老人家了。。总体这类店里百味鸡是最爱了~~,1
金桔茶要比古味冰红茶稍微好喝点点。。。。没什么稀奇的，纯当吃饭实惠伴侣，他们家的土司倒没尝过，也没太大的兴趣尝试啦,0
以前在太平洋打过工，肚子饿了就会跑去买久留米的关东煮吃，价格和便利店一样，味道也和便利店差不多，不过品种多了一些，随便吃吃很不错~~ PS，寿司的卖相都很好，价格range很大，下次路过买买看吧。,1
很传统的国营电影院风格，环境很一般， 冬天没去过，夏天去的时候， 空调开的很足，从里到外能冷透了。 记得搂下是图书馆的， 可以重温校园的感受。,0
味千拉面每次我都会点的。 本来吃拉面从来都不会去喝汤的。 结果每次我都把汤喝了。 煎饺很好吃啊。 还不贵。大爱啦。 ___1993.Lx,1
有点大兴的豆捞，东西味道都一般，价钱却不实惠，即使有优惠券还是觉得性价比不高，吃过一次不会再去了。。,0
客户请客去的，不晓得人均多少~ 服务和环境都么的说，还有表演。跳舞的小姑娘都很漂亮，演杂技的小演员也蛮有意思的。 菜的口味不错，种类也很丰富，吃的很舒服。 希望下次还能来吃吃。,1
咋说呢，也就是学校食堂的餐厅，菜价不算贵，味道，看什么菜了，个别的菜是不错，一般都是很大众的，和路边的炒菜差不多，服务大多自助，包括写菜单，拿筷子，吃碟，勺，水杯。。。 停车还成，就是进学校门需要交2米。。。。,0
好久没有吃了，这次到南京路，饿了，就进了这家店。 老店，就是老样子，装修得古色古香，很不错。 点菜也是一样手写的。好像可以刷卡，不过太隐蔽了，进门时没有看到，出门时才看到。 点了小排面，真是小排骨，肉都看不见，找啊找，哈哈。 另外点了一份面，名字忘了，菜单上的第一个，居然是羊肉。藏书羊肉？肉很多，价格也贵很多。,0
以前经常去，有工大学生证以前都打折，可后来去的学生多了，渐渐地就不打折了，而且服务态度变的特别次。最近一次去吃是朋友生日，点了个麻辣香锅，里面的笋竟然是酸的，感觉都快放坏了的菜炒的。而且就餐环境真的特别恶心，吃饭的时候竟然从锅里爬出了好几只蟑螂，结果菜都不敢吃了，心里太不舒服了。菜比以前都贵了好多，反正以后是不准备去了。,0
意味茄子每次必点，里面有鹅肝，超好吃 咖喱虾开始吃还不错的，不过吃多几口就不咋地了 新品有个炒饭味道还蛮好吃的 环境好，适合朋友们聊天的,0
服务态度真的是没话说了 每次去 都是一如既往的优质服务 总是在细微处让人感动 美味的食物加上优质的服务 只能一去再去,1
年末加班，奖励吓自己，就和同事去各自买了一碗豆腐花。 没想到通货膨胀下，豆腐花也3元一碗了。同事喜欢花样多的，5元买了加红豆的。 回去比较着吃，竟然我的原味比较好喔。呵呵。 这家的豆腐花还算可以，不过我还是没有吃到以前在我家楼下摆摊的阿姨买的那么好。唉，好的东西真是容易消失的呀。,0
"在家门口，经常去逛,里面的米斯特和海底捞，就是人比较多，每次去都要排队~排队的时候可以去易买得超市逛逛.还有星美影城，莱利乐园电玩。购物休闲娱乐于一体。",1
"久闻大名才去这家店的.为了去吃开车还走了好久,门口路上脏兮兮,也许因为去的人多,叫化鸡和猪蹄都是用脸盆盛放的.如果比较饿的话还是很有食欲的,不过我没觉得比市区的好些什么.叫花鸡很咸,猪蹄也不够烂.",0
我觉得新世界百货的地方偏小了一些。柜台和柜台间的间隔不够，总觉得磕磕碰碰的。 货品都是一般商场都有的品牌，说实话没有什么出新的地方。 服务还是可以的。 打折的时候总是满多少送多少的，感觉比较诱人，但是要消耗那些送的券，还是要很费一阵脑力和体力就是了。,0
去过几次，寺庙不是很大，距离美院很近，周围很多卖礼佛用品的，香火还挺旺的，尤其是赶上初一，十五，人更多了，如果想许愿或者还愿，还得赶早,0
很大的也是很空旷的一家bhg，东西比较多，面包常有优惠，发现这里的东西有些比其他的bhg要便宜一些，但是一般的bhg vip卡是不能在这里刷的，好奇怪,1
"开了很多年了,但是一般到那要么去Ritz-Carlton,要么去新元素吃饭,好像不会到那里去逛逛,总感觉太高度端,可能住酒店的客人会去吧.",1
早些年就开始实行购物袋收费的超市，记得一个大的环保袋要5角左右，那时候挺不理解的。里面进去感觉像个大的仓库，举架很高，全部都是大的货架，里面摆放的物品也都是大包装的。在这可以买到许多国外进口的商品，都是一般超市没有的。像糖果巧克力啊都是成件的，小包装的很少。因为实行的是会员制，所以里面一般人都不是很多。比较适合大批量的采买,1
"来大同的第一顿饭-早点,就这里解决的...据说是两个退休教师开的，连锁性质的,很干净,便宜又好吃... 真没想到一大早,这里也会有这么多人来吃面条,还有要大肉丸子的,完全就是吃正式饭了呀=.= 份量挺足的,女生尤其这一大早的，一碗面条两人吃没问题.... 这里的酸菜很好吃,不是很酸也不咸,很爽口",1
一般，家在旁边，现在服务态度有改善，但是味道没有特色。总之就是看在环境的份上请吃饭还将就，不过算口味什么的就没意思了。豆浆还不错,0
今天中午去的，虾鸡都很鲜.粥清淡，适合这季节.不上火。现在有团购活动，梃划算的，农科店过阵还要上晚茶呢。,1
真荣幸，来武侯祠碰上大庙会，有好多彩灯，特别有气氛哟，而且门票从60降到30了，不过人太多了！ 里面都是刘关张的塑像，还有演出可以看！呵呵,1
唉 有夠後悔 本來是要買我一向愛吃的南印度薄餅的 誰知道……我這人見異思遷= =看到有新品種 就喜新厭舊了……結果……被Play了 這個一點都不好吃 孜然味太重了 感覺好像在吃調料一樣……囧,1
特别喜欢萝卜丝酥饼，小烧卖也好吃，天冷了喝一碗热乎乎的馄饨，真美~包馄饨的大姐很热情，坐在我们旁边桌子拉起了家常，哈哈~,1
如果你去过顺风，那它只是一家味道稍好环境不错的菜馆。如果你没去过，那它就是遥不可及奢华高档的代名词.很小的时候去过，大学时候去过，回国又去了，价格一样高调，菜品一样普通，改变的是大众的品位，不再是随便龙虾鲍鱼就能糊弄的了。 如果你没去过，不用去了。,0
我妈还挺喜欢吃的。不过确实不错。不腻。很滑的奶油。只是稍微有点贵。。。。-0-~~希望多点优惠活动~口味还可以再多一些咯~~就这样。,0
台东的火锅很多 牌子也很多 其实感觉总体上都差不多 张大妈也吃过几次 味道还不错 价钱也算合理 朋友聚餐的时候可以去一下 又到冬天了 又到吃火锅的季节了 哈哈,0
附近最好的火锅店了！看门头就不用多说，名气很响的老牌火锅店了。味道依旧，品质也没有降低，各种满意吧呵呵！,1
性价比不错的杭帮菜，每次去人总是很多的，生意很红火。其实也没觉得这家有什么特色菜，但是口味还不错，服务也很好，环境也不错，每次去都是家里来人，或是朋友聚会，气氛很好的,1
每次来成都都必吃的一家，非常正宗的口味！这次来好像多了些套餐，价格好像也上去了，这次的一口里脊没以前好吃了，外面裹得粉有点过厚，明天还是去吃猪排，哈哈哈，再怎么样还是很好吃啊~,1
环境还不错，蛮小资的。菜单也是手绘的，很别致。喜欢那个肉松海苔芝麻炒饭，嘿嘿嘿…希望下次还能有机会再去。,1
很久以前就听说的一家家常菜馆，在花园街找了很久，半地下的位置，最喜欢吃的就是干煸豆角，很好吃，还有红焖肉也不错，很有滋味~都是些家常菜的味道，饭点的时候有点挤,1
