sentence,label,dataset
第一次来这家店，主要是吃海鲜的地方。\n但是在这里没有吃海鲜，去的时候也比较晚了\n点的炒菜，娃娃菜还不错，茄子有点咸了\n服务态度蛮好的，环境也不错\n包房的价格比较便宜，很适合大众消费\n他们家什么都有，有点大排档的感觉\n从广式茶点到肠旺面等等小吃\n比较俱全,0,dianping
我的两个眼睛全是这里配的。都还不错。\n眼睛店很多，有点儿杂乱。\n是因为我妈妈认识人，所以每次都在同一家店配。\n价格方面中等吧。。可以接受。,0,dianping
门口有个大锅，离以前单位很近，中午经常去，就是每次出来一身的羊肉味道比较烦人。适合男生去，单位的几个女孩子从来不去的，饼不错，可以免费加香菜，加汤。,1,dianping
小年夜带老妈去尝尝鲜滴，现在正好吃满200送57滴券~~~环境还不错，一个厨师一桌，一桌桌隔开滴铁板烧，因为是厨师当场做滴，看着送上来滴生滴菜菜还都怪新鲜地，感觉比较卫生呀，吃滴放心，有机会下次再去把券券用掉，HOHO~~~,1,dianping
环境：店粗还是想过设计的整体感觉的，不过灯光很暗，布局不太合理，显得很局促；\n口味：很差，完全没有任何这点而言，惊天动地的锅巴是凉的，汁也味道不足；回锅肉除了辣没有香味可言；豆腐是惟一一个能吃的菜，但也只是平庸而已，\n服务：很慢，毫无秩序，员工本身并不是不干活，但是可能是后台机制有问题，总是出岔子。\n点的菜剩了一大半，又吃的快餐。\n绝对不会再回去。,0,dianping
爱吃饺子懒得的主做上这家还行，比速冻饺子强百倍。喜欢他家的茴香馅饺子，配点凉菜，吃得挺舒服。就是有一点，发现每次的馅咸淡不一，肉量也时多时少，但总的来说还是比较适合自己的口味。,0,dianping
最早是上学的时候在那里借书，一年10元，之后两年10元，感觉超值~\n之后在那里上过自习，期末的时候人还是很多的，基本上能坐满，环境还算可以，就是桌子有些矮~,0,dianping
可以说这是常去的一家，\n因为不在饭点上也可以在那里打发时间\n至于口味么，跟其他店差不多\n我一般都是区吃些小食\n价格比必胜客好些，但口味也稍打折扣,0,dianping
老板娘非常热情，东西很新鲜也很好吃。可惜国庆节要装修不然肯定去吃的！后来选择了其他店家后悔死了。等装修好以后一定要再次光顾！！,1,dianping
小时候的最爱呀~~^_^~~\n好久没有见到棉花糖了\n上次在城隍庙见到，好贵啊…\n七宝这里还算价格适中\n5块钱一大包，有几种口味几种颜色\n不过个人还是认为原味的好，因为其他的都是色素吧…\n买了一包重温小时候的美好时光~~,0,dianping
这个烧烤店离我公司不远，这次终于是去吃到了，可惜的是跟我一起去的朋友平时不爱吃羊肉串，所以这次以砂锅为主了。\n点的醋椒豆腐和砂锅羊肉，都很不错，尤其醋椒豆腐，性价比感觉还是很高的，口味拿捏的不错。\n另外要推荐的是烤培根，2元一串，还是很有料的，略有点咸，不过就着烧饼吃很棒，顺便一说，这家的烤烧饼很好吃。\n因为朋友不爱吃海鲜，所以特色的烤贝之类的没吃，下次有机会去尝尝那个吧。\n总体来说，朋友小聚还算不错的，价格不贵，性价比还是相当值得的。,1,dianping
老牌的游泳馆了，设施比较陈旧。水质还可以，比较干净。\n周末上午会有游泳课，会霸占中间的2条泳道。过了12点就好一些\n但是离家近，办了张游泳季卡给老妈，想让她锻炼锻炼身体的。\n好像是600块钱30次吧？ 记不清了诶~~反正就是15-20之间吧。\n不过最后季卡也没用完，浪费了，早知道去门口倒票给销售出去哈！,0,dianping
朋友过生一起去的，要了个中包环境音响都还不错。遇到一个朋友唱歌老走掉还好他们家的音响和话筒比较好听上去不是那么吓人。而且包间还有厕所,1,dianping
老馆子了 人很多 桌子很多 菜式也挺多 有阵子姐们儿非常喜欢 基本上逮着人都让跟她去老长沙罐子楼 \n喜欢他们家的煲汤 我只能喝点炖鸡啊什么的 可是可以感觉到汤煲的很不错 汤很浓 很白 看起来很有食欲\n炒菜都差不多 感觉比较家常 米饭很喜欢 小碗小碗的,1,dianping
每天下班都会经过这里，去过几次，优惠活动挺多的，反正就是变着法着叫你消费，吸引你，不过，总体来说，还不错，音响什么的都挺好的,0,dianping
美食美客是一家火锅店，在重庆的各大城区里都开设得有其分店。在江北建新东路的这家店还不错，店面比价大，服务人员的服务素质和态度很好，训练有素，彬彬有礼。火锅的味道也不错，到了晚上的时候，生意就比较火爆了。总的评价，不错，值得推荐一下！！！,0,dianping
稻香村总是人很多，可是真没觉得有多好吃。\n倒是真的很贵，一到元宵节、中秋节之类的就看到门口一堆大白盒子。\n可见很有人气，现在大家好像都很讲究老理，节日的气氛更浓啦！,0,dianping
长宁图书馆，面积大，环境还行，藏书很多，想要找的书籍，这边都可以看到，就是办卡有些繁琐。\n看书很方便，书桌独立，炎热仲夏，在这类阅读自己喜欢书籍，还可以免费吹空调，非常凉爽，冬天也是个取暖的好去处。,1,dianping
因为爱喝粥，着实去过很多家嘉禾一品，总结一下经验，请大家支持哦：\n \n    1.每一家点的装修都溢满中国传统特色，把日本文化和中国文化融为一体。\n2．他们家的主打品牌就是粥：皮蛋瘦肉粥、养颜粥....\n \n   凭借我三年的嘉禾一品吃饭的经验，几乎所有店铺的粥都是一种标准，一个口味，除了偶尔的店铺会把粥的味道搞糊了！！\n   总之，不管怎么说，这也算是中餐标准化吧。值得中国人学习，还不知道这是什么秘籍，我总想不通，你们说说，这中国人的古老饮食，凭什么日本人比中国人做的好？,1,dianping
个鸡扒饭有两只旦\n但扒非常细\n细过只旦…\n甘就收廿蚊！\n都几唔抵罗！\n呢个地头点做吖…\n下次我去大家乐算了！,0,dianping
鸭脖子还可以，吃起来还不错，但也没有好吃到不吃会很想的程度，偶尔尝尝还不错。藕片似乎有点油，对于我来说，没有卓展超市的麻辣藕片好吃。,0,dianping
"这里算是宝山比较大的一家KFC,也因为他出现得比较早，所以人还是不较多的~~但是如果你用维络城的优惠券，最好先做好要被服务生鄙视的心理准备哦~~而且如果你点那种冰激凌系列的话，可能。。。会比别的店里少一点哦~~",0,dianping
每次去都排大队，人那叫一个多，喜欢麻酱小料，里面的火锅饺也很好吃，最爱麻辣锅底，必点大白菜和油豆皮和圆生菜和粉条,0,dianping
在那里开过几次会，真的像迷宫啊，会场相当难找。不过进去就感觉很高级啦，离公司最近的5星酒店，里面吃饭的地方可以看到江景，赞一下。,1,dianping
没想到时隔一年，原本很好吃芝士也很多的城市披萨就变得面目全非了，芝士少得可怜不说，味道越来越咸，真的没有任何值得再光顾的理由了，希望这个城市的披萨店能多一点吧，选择性也多一些，对于这家店，失望透顶了。\n~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\n好几家连锁，最喜欢这家，虽然这是离家最远的一家，不过因为人少，和其他店比起来座位又比较充足，所以有时候会“跋山涉水”的跑来这里吃\n人均写了最便宜的披萨价位，其实虽然夏威夷最便宜，但却是自己最爱吃的，因为很喜欢吃芝士，夏威夷这款披萨又把芝士的香味发挥的算是淋漓尽致了，虽然前段时间用会员卡可以吃到四款原价三十多米的披萨，会员价只要二十五米，尝过了一款什么牛柳的，牛肉味完全覆盖了芝士的味道，所以无爱，还有一款好像是日式的什么披萨，实在记不清了，也不太合味口，所以还是常点夏威夷\n比较值得一提的是这里的披萨都能拉出很多丝。\n自从发现这家店以后才真正的意识到，东西好不好吃，真的是不能用价钱来衡量。\n记得以前也常吃培根的，那个味道其实也不错，偶尔还是可以换下口味吃那个，不过培根的在欧亚商都店是抽条了很多，记得以前很多培根很多芝士，现在也少了很多，不知道这里的是不是也一样。\n现在这家小披萨店在我心里完全取代某家很大的披萨店了，只希望这里披萨的芝士能一直这么香浓下去吧~~别像某家店一样店大欺客不说，还抽条，而且现在的披萨根本拉不出丝了。\n当然这里是窗口售卖，服务没什么可说的，不冷不热。,0,dianping
第一次来深圳时朋友带我去吃了。\n主要是想看看全景\n至于吃，倒忘了味道了，印象没什么特别的，品种也比较少。\n人比较冷清，大概去过的人都不想再去了吧，哈。\n其实环境还是可以的~,0,dianping
在日照的几日忙于感悟自然之美，并未有太多的时间寻找一个吃的舒坦的地方，在即将离开的那个夜晚，找到了这个排行最高的地方。。。运气不错的是，一进门只剩那个亭台楼阁上的独桌，环绕在一片绿色之中，头顶是一枝人工腊梅花。旁边是一座山石。。。一种惬意在餐前油然而生，点了清水的蛏子、花蛤等，分量十足，还是蛮鲜的。武大郎烧饼的味道很不错。。。唯一不足就是有点凉，温度较低，饭菜往往在很短的时间内就凉了……,1,dianping
機場貴賓休息室環境還不錯，對面就是東上航貴賓休息室。用聯通金卡進去，登機前還有電話提醒 挺溫馨的 我朋友用銀行白金卡休息 坐在一邊說 為甚麼他們不打電話給我？。哈哈,0,dianping
初中时的记忆了，经常去买练习卷啊参考书的，三楼也常去，看专辑类，记得三楼还有个小摊铺是专买明星的贴纸啊海报的，还有动漫屋,0,dianping
也是带侄女来吃的，第一次吃它家是在威斯汀，那时感觉味道太好了，现在也就觉得一般般。\n选了抹茶酸奶和咖啡酸奶，分别加了布朗尼、杏仁和黄桃、巧克力碎碎，外加巧克力酱。\n这里没有威斯汀环境好，座位很少，只能借坐边上其他吃饭地方的座位。\n越洋广场市口方便，地铁出口就是，对面久光。,1,dianping
唐风缘位于中关村二桥的一个犄角旮旯，周围环境基本可以用腌臜来形容，反倒越发衬托出他古香古色，装修风格很中式很古朴，门脸挂满了红灯笼，倒是喧嚣闹市中难得的一块宁静去处。\n美食用美女来比喻的话，以前品尝过的陕西面食总结起来是有种质朴的美，象一个未经雕琢的美女，唐风缘的陕西小吃倒略施粉黛，不那么自然天成，但却有点小精致，在如今物价飞涨的年代，性价比倒颇高。\n菜单：\n羊肉泡馍：馍不是手撕而是四方四正被切成小方块儿的，秘方鲜汤，味道赞！\n肥瘦相间肉夹馍：私人意见与以前吃过号称正宗陕西肉夹馍的味道无二。\n孜然炒肉夹馍：孜然味道和辣味稍重，适合口味重的人。\n锅贴：外焦里嫩，老王灌汤包，中规中矩，\n洋芋叉叉：口感绵软，略甜，价格便宜，分量很足。\n长安油酥饼：没抢到，秦镇米皮：被浪费，酸梅汤(或稠酒)：二元一位无限量。\n陈府带把肘子、农家烧豆腐、绿园三珍、小酥肉、醪糟汤圆、醪糟鸡蛋：中规中矩。\n看来去此地还是多点特色菜，特色菜性价比很好。家常炒菜印象不深。,1,dianping
